,file,shot_id,start,end,start_s,end_s,duration
17962,5555325449284154780.mp4,824,00:42:13:08,00:42:22:10,2533.08,2542.1,9.019999999999982
17963,5555325449284154780.mp4,825,00:42:22:11,00:42:25:23,2542.11,2545.23,3.119999999999891
17964,5555325449284154780.mp4,826,00:42:25:24,00:42:27:17,2545.24,2547.17,1.930000000000291
17965,5555325449284154780.mp4,827,00:42:27:18,00:42:29:00,2547.18,2549.0,1.8200000000001637
17966,5555325449284154780.mp4,828,00:42:29:01,00:42:41:11,2549.01,2561.11,12.099999999999909
17967,5555325449284154780.mp4,829,00:42:41:12,00:42:43:14,2561.12,2563.14,2.019999999999982
17968,5555325449284154780.mp4,830,00:42:43:15,00:42:45:02,2563.15,2565.02,1.8699999999998909
17969,5555325449284154780.mp4,831,00:42:45:03,00:42:46:11,2565.03,2566.11,1.0799999999999272
17970,5555325449284154780.mp4,832,00:42:46:12,00:42:55:11,2566.12,2575.11,8.990000000000236
17971,5555325449284154780.mp4,833,00:42:55:12,00:42:57:04,2575.12,2577.04,1.9200000000000728
17972,5555325449284154780.mp4,834,00:42:57:05,00:42:59:04,2577.05,2579.04,1.9899999999997817
17973,5555325449284154780.mp4,835,00:42:59:05,00:43:00:07,2579.05,2580.07,1.0199999999999818
17974,5555325449284154780.mp4,836,00:43:00:08,00:43:02:05,2580.08,2582.05,1.9700000000002547
17975,5555325449284154780.mp4,837,00:43:02:06,00:43:04:14,2582.06,2584.14,2.0799999999999272
17976,5555325449284154780.mp4,838,00:43:04:15,00:43:07:20,2584.15,2587.2,3.049999999999727
17977,5555325449284154780.mp4,839,00:43:07:21,00:43:09:00,2587.21,2589.0,1.7899999999999636
17978,5555325449284154780.mp4,840,00:43:09:01,00:43:10:24,2589.01,2590.24,1.2299999999995634
17979,5555325449284154780.mp4,841,00:43:11:00,00:43:15:12,2591.0,2595.12,4.119999999999891
17980,5555325449284154780.mp4,842,00:43:15:13,00:43:18:04,2595.13,2598.04,2.9099999999998545
17981,5555325449284154780.mp4,843,00:43:18:05,00:43:19:08,2598.05,2599.08,1.0299999999997453
17982,5555325449284154780.mp4,844,00:43:19:09,00:43:22:08,2599.09,2602.08,2.9899999999997817
17983,5555325449284154780.mp4,845,00:43:22:09,00:43:23:12,2602.09,2603.12,1.0299999999997453
17984,5555325449284154780.mp4,846,00:43:23:13,00:43:24:18,2603.13,2604.18,1.0499999999997272
17985,5555325449284154780.mp4,847,00:43:24:19,00:43:30:03,2604.19,2610.03,5.8400000000001455
17986,5555325449284154780.mp4,848,00:43:30:04,00:43:33:11,2610.04,2613.11,3.0700000000001637
17987,5555325449284154780.mp4,849,00:43:33:12,00:43:35:14,2613.12,2615.14,2.019999999999982
17988,5555325449284154780.mp4,850,00:43:35:15,00:43:38:07,2615.15,2618.07,2.9200000000000728
17989,5555325449284154780.mp4,851,00:43:38:08,00:43:40:08,2618.08,2620.08,2.0
17990,5555325449284154780.mp4,852,00:43:40:09,00:43:41:04,2620.09,2621.04,0.9499999999998181
17991,5555325449284154780.mp4,853,00:43:41:05,00:44:05:19,2621.05,2645.19,24.139999999999873
17992,5555325449284154780.mp4,854,00:44:05:20,00:44:11:00,2645.2,2651.0,5.800000000000182
17993,5555325449284154780.mp4,855,00:44:11:01,00:44:12:19,2651.01,2652.19,1.1799999999998363
17994,5555325449284154780.mp4,856,00:44:12:20,00:44:13:19,2652.2,2653.19,0.9900000000002365
17995,5555325449284154780.mp4,857,00:44:13:20,00:44:14:23,2653.2,2654.23,1.0300000000002
17996,5555325449284154780.mp4,858,00:44:14:24,00:44:17:00,2654.24,2657.0,2.7600000000002183
17997,5555325449284154780.mp4,859,00:44:17:01,00:44:21:04,2657.01,2661.04,4.029999999999745
17998,5555325449284154780.mp4,860,00:44:21:05,00:44:24:06,2661.05,2664.06,3.0099999999997635
17999,5555325449284154780.mp4,861,00:44:24:07,00:44:25:14,2664.07,2665.14,1.069999999999709
18000,5555325449284154780.mp4,862,00:44:25:15,00:44:28:09,2665.15,2668.09,2.9400000000000546
18001,5555325449284154780.mp4,863,00:44:28:10,00:44:29:17,2668.1,2669.17,1.0700000000001637
18002,5555325449284154780.mp4,864,00:44:29:18,00:44:30:24,2669.18,2670.24,1.0599999999999454
18003,5555325449284154780.mp4,865,00:44:31:00,00:44:32:14,2671.0,2672.14,1.1399999999998727
18004,5555325449284154780.mp4,866,00:44:32:15,00:44:34:21,2672.15,2674.21,2.0599999999999454
18005,5555325449284154780.mp4,867,00:44:34:22,00:44:37:16,2674.22,2677.16,2.9400000000000546
18006,5555325449284154780.mp4,868,00:44:37:17,00:44:40:22,2677.17,2680.22,3.049999999999727
18007,5555325449284154780.mp4,869,00:44:40:23,00:44:45:01,2680.23,2685.01,4.7800000000002
18008,5555325449284154780.mp4,870,00:44:45:02,00:44:47:05,2685.02,2687.05,2.0300000000002
18009,5555325449284154780.mp4,871,00:44:47:06,00:44:48:17,2687.06,2688.17,1.1100000000001273
18010,5555325449284154780.mp4,872,00:44:48:18,00:44:52:17,2688.18,2692.17,3.9900000000002365
18011,5555325449284154780.mp4,873,00:44:52:18,00:44:54:16,2692.18,2694.16,1.9800000000000182
18012,5555325449284154780.mp4,874,00:44:54:17,00:44:56:06,2694.17,2696.06,1.8899999999998727
18013,5555325449284154780.mp4,875,00:44:56:07,00:44:58:19,2696.07,2698.19,2.119999999999891
18014,5555325449284154780.mp4,876,00:44:58:20,00:45:02:17,2698.2,2702.17,3.9700000000002547
18015,5555325449284154780.mp4,877,00:45:02:18,00:45:07:16,2702.18,2707.16,4.980000000000018
18016,5555325449284154780.mp4,878,00:45:07:17,00:45:13:21,2707.17,2713.21,6.039999999999964
18017,5555325449284154780.mp4,879,00:45:13:22,00:45:15:11,2713.22,2715.11,1.8900000000003274
18018,5555325449284154780.mp4,880,00:45:15:12,00:45:17:23,2715.12,2717.23,2.1100000000001273
18019,5555325449284154780.mp4,881,00:45:17:24,00:45:20:12,2717.24,2720.12,2.880000000000109
18020,5555325449284154780.mp4,882,00:45:20:13,00:45:23:22,2720.13,2723.22,3.0899999999996908
18021,5555325449284154780.mp4,883,00:45:23:23,00:45:30:13,2723.23,2730.13,6.900000000000091
18022,5555325449284154780.mp4,884,00:45:30:14,00:45:33:00,2730.14,2733.0,2.8600000000001273
18023,5555325449284154780.mp4,885,00:45:33:01,00:45:34:02,2733.01,2734.02,1.0099999999997635
18024,5555325449284154780.mp4,886,00:45:34:03,00:45:35:09,2734.03,2735.09,1.0599999999999454
18025,5555325449284154780.mp4,887,00:45:35:10,00:45:36:03,2735.1,2736.03,0.930000000000291
18026,5555325449284154780.mp4,888,00:45:36:04,00:45:38:14,2736.04,2738.14,2.099999999999909
18027,5555325449284154780.mp4,889,00:45:38:15,00:45:39:10,2738.15,2739.1,0.9499999999998181
18028,5555325449284154780.mp4,890,00:45:39:11,00:45:40:06,2739.11,2740.06,0.9499999999998181
18029,5555325449284154780.mp4,891,00:45:40:07,00:45:41:08,2740.07,2741.08,1.0099999999997635
18030,5555325449284154780.mp4,892,00:45:41:09,00:45:42:22,2741.09,2742.22,1.1299999999996544
18031,5555325449284154780.mp4,893,00:45:42:23,00:45:45:11,2742.23,2745.11,2.880000000000109
18032,5555325449284154780.mp4,894,00:45:45:12,00:45:46:12,2745.12,2746.12,1.0
18033,5555325449284154780.mp4,895,00:45:46:13,00:45:48:04,2746.13,2748.04,1.9099999999998545
18034,5555325449284154780.mp4,896,00:45:48:05,00:45:49:19,2748.05,2749.19,1.1399999999998727
18035,5555325449284154780.mp4,897,00:45:49:20,00:45:56:07,2749.2,2756.07,6.870000000000346
18036,5555325449284154780.mp4,898,00:45:56:08,00:46:00:18,2756.08,2760.18,4.099999999999909
18037,5555325449284154780.mp4,899,00:46:00:19,00:46:01:24,2760.19,2761.24,1.0499999999997272
18038,5555325449284154780.mp4,900,00:46:02:00,00:46:08:03,2762.0,2768.03,6.0300000000002
18039,5555325449284154780.mp4,901,00:46:08:04,00:46:10:09,2768.04,2770.09,2.050000000000182
18040,5555325449284154780.mp4,902,00:46:10:10,00:46:12:04,2770.1,2772.04,1.9400000000000546
18041,5555325449284154780.mp4,903,00:46:12:05,00:46:12:20,2772.05,2772.2,0.1499999999996362
18042,5555325449284154780.mp4,904,00:46:12:21,00:46:14:04,2772.21,2774.04,1.8299999999999272
18043,5555325449284154780.mp4,905,00:46:14:05,00:46:16:18,2774.05,2776.18,2.1299999999996544
18044,5555325449284154780.mp4,906,00:46:16:19,00:46:18:16,2776.19,2778.16,1.9699999999998
18045,5555325449284154780.mp4,907,00:46:18:17,00:46:23:17,2778.17,2783.17,5.0
18046,5555325449284154780.mp4,908,00:46:23:18,00:46:25:13,2783.18,2785.13,1.9500000000002728
18047,5555325449284154780.mp4,909,00:46:25:14,00:46:26:22,2785.14,2786.22,1.0799999999999272
18048,5555325449284154780.mp4,910,00:46:26:23,00:46:27:24,2786.23,2787.24,1.0099999999997635
18049,5555325449284154780.mp4,911,00:46:28:00,00:46:29:08,2788.0,2789.08,1.0799999999999272
18050,5555325449284154780.mp4,912,00:46:29:09,00:46:31:24,2789.09,2791.24,2.149999999999636
18051,5555325449284154780.mp4,913,00:46:32:00,00:46:34:07,2792.0,2794.07,2.0700000000001637
18052,5555325449284154780.mp4,914,00:46:34:08,00:46:35:15,2794.08,2795.15,1.0700000000001637
18053,5555325449284154780.mp4,915,00:46:35:16,00:46:37:23,2795.16,2797.23,2.0700000000001637
18054,5555325449284154780.mp4,916,00:46:37:24,00:46:38:19,2797.24,2798.19,0.9500000000002728
18055,5555325449284154780.mp4,917,00:46:38:20,00:46:44:11,2798.2,2804.11,5.910000000000309
18056,5555325449284154780.mp4,918,00:46:44:12,00:46:45:24,2804.12,2805.24,1.1199999999998909
18057,5555325449284154780.mp4,919,00:46:46:00,00:46:52:09,2806.0,2812.09,6.0900000000001455
18058,5555325449284154780.mp4,920,00:46:52:10,00:46:56:22,2812.1,2816.22,4.119999999999891
18059,5555325449284154780.mp4,921,00:46:56:23,00:46:59:11,2816.23,2819.11,2.880000000000109
18060,5555325449284154780.mp4,922,00:46:59:12,00:47:01:04,2819.12,2821.04,1.9200000000000728
18061,5555325449284154780.mp4,923,00:47:01:05,00:47:02:20,2821.05,2822.2,1.1499999999996362
18062,5555325449284154780.mp4,924,00:47:02:21,00:47:05:22,2822.21,2825.22,3.0099999999997635
18063,5555325449284154780.mp4,925,00:47:05:23,00:47:09:00,2825.23,2829.0,3.769999999999982
18064,5555325449284154780.mp4,926,00:47:09:01,00:47:09:23,2829.01,2829.23,0.2199999999997999
18065,5555325449284154780.mp4,927,00:47:09:24,00:47:12:05,2829.24,2832.05,2.8100000000004
18066,5555325449284154780.mp4,928,00:47:12:06,00:47:13:15,2832.06,2833.15,1.0900000000001455
18067,5555325449284154780.mp4,929,00:47:13:16,00:47:16:22,2833.16,2836.22,3.0599999999999454
18068,5555325449284154780.mp4,930,00:47:16:23,00:47:18:18,2836.23,2838.18,1.949999999999818
18069,5555325449284154780.mp4,931,00:47:18:19,00:47:20:23,2838.19,2840.23,2.0399999999999636
18070,5555325449284154780.mp4,932,00:47:20:24,00:47:22:24,2840.24,2842.24,2.0
18071,5555325449284154780.mp4,933,00:47:23:00,00:47:26:21,2843.0,2846.21,3.2100000000000364
18072,5555325449284154780.mp4,934,00:47:26:22,00:47:30:15,2846.22,2850.15,3.930000000000291
18073,5555325449284154780.mp4,935,00:47:30:16,00:47:32:02,2850.16,2852.02,1.8600000000001273
18074,5555325449284154780.mp4,936,00:47:32:03,00:47:32:23,2852.03,2852.23,0.1999999999998181
18075,5555325449284154780.mp4,937,00:47:32:24,00:47:34:15,2852.24,2854.15,1.9100000000003092
18076,5555325449284154780.mp4,938,00:47:34:16,00:47:36:05,2854.16,2856.05,1.8900000000003274
18077,5555325449284154780.mp4,939,00:47:36:06,00:47:43:05,2856.06,2863.05,6.9900000000002365
18078,5555325449284154780.mp4,940,00:47:43:06,00:47:50:22,2863.06,2870.22,7.1599999999998545
18079,5555325449284154780.mp4,941,00:47:50:23,00:47:56:06,2870.23,2876.06,5.829999999999927
18080,5555325449284154780.mp4,942,00:47:56:07,00:47:57:12,2876.07,2877.12,1.0499999999997272
18081,5555325449284154780.mp4,943,00:47:57:13,00:47:59:01,2877.13,2879.01,1.8800000000001091
18082,5555325449284154780.mp4,944,00:47:59:02,00:48:03:15,2879.02,2883.15,4.130000000000109
18083,5555325449284154780.mp4,945,00:48:03:16,00:48:10:06,2883.16,2890.06,6.900000000000091
18084,5555325449284154780.mp4,946,00:48:10:07,00:48:11:07,2890.07,2891.07,1.0
18085,5555325449284154780.mp4,947,00:48:11:08,00:48:16:00,2891.08,2896.0,4.920000000000073
18086,5555325449284154780.mp4,948,00:48:16:01,00:48:18:06,2896.01,2898.06,2.049999999999727
18087,5555325449284154780.mp4,949,00:48:18:07,00:48:26:03,2898.07,2906.03,7.960000000000036
18088,5555325449284154780.mp4,950,00:48:26:04,00:48:28:21,2906.04,2908.21,2.1700000000000728
18089,5555325449284154780.mp4,951,00:48:28:22,00:48:32:04,2908.22,2912.04,3.8200000000001637
18090,5555325449284154780.mp4,952,00:48:32:05,00:48:36:19,2912.05,2916.19,4.139999999999873
18091,5555325449284154780.mp4,953,00:48:36:20,00:48:37:20,2916.2,2917.2,1.0
18092,5555325449284154780.mp4,954,00:48:37:21,00:48:44:01,2917.21,2924.01,6.800000000000182
18093,5555325449284154780.mp4,955,00:48:44:02,00:48:45:07,2924.02,2925.07,1.050000000000182
18094,5555325449284154780.mp4,956,00:48:45:08,00:48:47:20,2925.08,2927.2,2.119999999999891
18095,5555325449284154780.mp4,957,00:48:47:21,00:48:49:23,2927.21,2929.23,2.019999999999982
18096,5555325449284154780.mp4,958,00:48:49:24,00:48:51:06,2929.24,2931.06,1.8200000000001637
18097,5555325449284154780.mp4,959,00:48:51:07,00:48:53:16,2931.07,2933.16,2.0899999999996908
18098,5555325449284154780.mp4,960,00:48:53:17,00:48:59:02,2933.17,2939.02,5.849999999999909
18099,5555325449284154780.mp4,961,00:48:59:03,00:49:02:13,2939.03,2942.13,3.099999999999909
18100,5555325449284154780.mp4,962,00:49:02:14,00:49:03:10,2942.14,2943.1,0.9600000000000364
18101,5555325449284154780.mp4,963,00:49:03:11,00:49:04:19,2943.11,2944.19,1.0799999999999272
18102,5555325449284154780.mp4,964,00:49:04:20,00:49:10:09,2944.2,2950.09,5.890000000000327
18103,5555325449284154780.mp4,965,00:49:10:10,00:49:11:12,2950.1,2951.12,1.0199999999999818
18104,5555325449284154780.mp4,966,00:49:11:13,00:49:12:09,2951.13,2952.09,0.9600000000000364
18105,5555325449284154780.mp4,967,00:49:12:10,00:49:14:00,2952.1,2954.0,1.900000000000091
18106,5555325449284154780.mp4,968,00:49:14:01,00:49:16:17,2954.01,2956.17,2.1599999999998545
18107,5555325449284154780.mp4,969,00:49:16:18,00:49:17:07,2956.18,2957.07,0.8900000000003274
18108,5555325449284154780.mp4,970,00:49:17:08,00:49:18:11,2957.08,2958.11,1.0300000000002
18109,5555325449284154780.mp4,971,00:49:18:12,00:49:18:14,2958.12,2958.14,0.01999999999998181
18110,5555325449284154780.mp4,972,00:49:18:15,00:49:24:13,2958.15,2964.13,5.980000000000018
18111,5555325449284154780.mp4,973,00:49:24:14,00:49:25:16,2964.14,2965.16,1.0199999999999818
18112,5555325449284154780.mp4,974,00:49:25:17,00:49:35:19,2965.17,2975.19,10.019999999999982
18113,5555325449284154780.mp4,975,00:49:35:20,00:49:38:05,2975.2,2978.05,2.850000000000364
18114,5555325449284154780.mp4,976,00:49:38:06,00:49:44:11,2978.06,2984.11,6.050000000000182
18115,5555325449284154780.mp4,977,00:49:44:12,00:49:47:06,2984.12,2987.06,2.9400000000000546
18116,5555325449284154780.mp4,978,00:49:47:07,00:49:59:04,2987.07,2999.04,11.9699999999998
18117,5555325449284154780.mp4,979,00:49:59:05,00:50:11:16,2999.05,3011.16,12.109999999999673
18118,5555325449284154780.mp4,980,00:50:11:17,00:50:12:02,3011.17,3012.02,0.849999999999909
18119,5555325449284154780.mp4,981,00:50:12:03,00:50:13:07,3012.03,3013.07,1.0399999999999636
18120,5555325449284154780.mp4,982,00:50:13:08,00:50:17:07,3013.08,3017.07,3.9900000000002365
18121,5555325449284154780.mp4,983,00:50:17:08,00:50:23:13,3017.08,3023.13,6.050000000000182
18122,5555325449284154780.mp4,984,00:50:23:14,00:50:25:01,3023.14,3025.01,1.8700000000003456
18123,5555325449284154780.mp4,985,00:50:25:02,00:50:26:02,3025.02,3026.02,1.0
18124,5555325449284154780.mp4,986,00:50:26:03,00:50:26:17,3026.03,3026.17,0.13999999999987267
18125,5555325449284154780.mp4,987,00:50:26:18,00:50:33:15,3026.18,3033.15,6.970000000000255
18126,5555325449284154780.mp4,988,00:50:33:16,00:50:35:03,3033.16,3035.03,1.8700000000003456
18127,5555325449284154780.mp4,989,00:50:35:04,00:50:36:02,3035.04,3036.02,0.9800000000000182
18128,5555325449284154780.mp4,990,00:50:36:03,00:50:36:20,3036.03,3036.2,0.169999999999618
18129,5555325449284154780.mp4,991,00:50:36:21,00:50:38:01,3036.21,3038.01,1.800000000000182
18130,5555325449284154780.mp4,992,00:50:38:02,00:50:38:04,3038.02,3038.04,0.01999999999998181
18131,5555325449284154780.mp4,993,00:50:38:05,00:50:38:14,3038.05,3038.14,0.08999999999969077
18132,5555325449284154780.mp4,994,00:50:38:15,00:50:38:17,3038.15,3038.17,0.01999999999998181
18133,5555325449284154780.mp4,995,00:50:38:18,00:50:40:01,3038.18,3040.01,1.830000000000382
18134,5555325449284154780.mp4,996,00:50:40:02,00:50:41:18,3040.02,3041.18,1.1599999999998545
18135,5555325449284154780.mp4,997,00:50:41:19,00:50:43:07,3041.19,3043.07,1.8800000000001091
18136,5555325449284154780.mp4,998,00:50:43:08,00:50:45:02,3043.08,3045.02,1.9400000000000546
18137,5555325449284154780.mp4,999,00:50:45:03,00:50:47:02,3045.03,3047.02,1.9899999999997817
18138,5555325449284154780.mp4,1000,00:50:47:03,00:50:49:08,3047.03,3049.08,2.049999999999727
18139,5555325449284154780.mp4,1001,00:50:49:09,00:50:50:19,3049.09,3050.19,1.099999999999909
18140,5555325449284154780.mp4,1002,00:50:50:20,00:50:52:18,3050.2,3052.18,1.9800000000000182
18141,5555325449284154780.mp4,1003,00:50:52:19,00:50:54:20,3052.19,3054.2,2.0099999999997635
18142,5555325449284154780.mp4,1004,00:50:54:21,00:51:01:06,3054.21,3061.06,6.849999999999909
18143,5555325449284154780.mp4,1005,00:51:01:07,00:51:01:19,3061.07,3061.19,0.11999999999989086
18144,5555325449284154780.mp4,1006,00:51:01:20,00:51:08:19,3061.2,3068.19,6.9900000000002365
18145,5555325449284154780.mp4,1007,00:51:08:20,00:51:10:00,3068.2,3070.0,1.800000000000182
18146,5555325449284154780.mp4,1008,00:51:10:01,00:51:11:19,3070.01,3071.19,1.1799999999998363
18147,5555325449284154780.mp4,1009,00:51:11:20,00:51:13:02,3071.2,3073.02,1.8200000000001637
18148,5555325449284154780.mp4,1010,00:51:13:03,00:51:14:03,3073.03,3074.03,1.0
18149,5555325449284154780.mp4,1011,00:51:14:04,00:51:16:03,3074.04,3076.03,1.9900000000002365
18150,5555325449284154780.mp4,1012,00:51:16:04,00:51:18:11,3076.04,3078.11,2.0700000000001637
18151,5555325449284154780.mp4,1013,00:51:18:12,00:51:19:03,3078.12,3079.03,0.9100000000003092
18152,5555325449284154780.mp4,1014,00:51:19:04,00:51:20:00,3079.04,3080.0,0.9600000000000364
18153,5555325449284154780.mp4,1015,00:51:20:01,00:51:22:15,3080.01,3082.15,2.1399999999998727
18154,5555325449284154780.mp4,1016,00:51:22:16,00:51:23:02,3082.16,3083.02,0.8600000000001273
18155,5555325449284154780.mp4,1017,00:51:23:03,00:51:35:01,3083.03,3095.01,11.980000000000018
18156,5555325449284154780.mp4,1018,00:51:35:02,00:51:44:13,3095.02,3104.13,9.110000000000127
18157,5555325449284154780.mp4,1019,00:51:44:14,00:51:45:14,3104.14,3105.14,1.0
18158,5555325449284154780.mp4,1020,00:51:45:15,00:51:46:21,3105.15,3106.21,1.0599999999999454
18159,5555325449284154780.mp4,1021,00:51:46:22,00:51:50:08,3106.22,3110.08,3.8600000000001273
18160,5555325449284154780.mp4,1022,00:51:50:09,00:51:53:06,3110.09,3113.06,2.9699999999998
18161,5555325449284154780.mp4,1023,00:51:53:07,00:51:57:13,3113.07,3117.13,4.059999999999945
18162,5555325449284154780.mp4,1024,00:51:57:14,00:51:58:14,3117.14,3118.14,1.0
18163,5555325449284154780.mp4,1025,00:51:58:15,00:51:59:20,3118.15,3119.2,1.0499999999997272
18164,5555325449284154780.mp4,1026,00:51:59:21,00:52:02:17,3119.21,3122.17,2.9600000000000364
18165,5555325449284154780.mp4,1027,00:52:02:18,00:52:05:05,3122.18,3125.05,2.8700000000003456
18166,5555325449284154780.mp4,1028,00:52:05:06,00:52:17:00,3125.06,3137.0,11.940000000000055
18167,5555325449284154780.mp4,1029,00:52:17:01,00:52:19:01,3137.01,3139.01,2.0
18168,5555325449284154780.mp4,1030,00:52:19:02,00:52:22:17,3139.02,3142.17,3.150000000000091
18169,5555325449284154780.mp4,1031,00:52:22:18,00:52:24:14,3142.18,3144.14,1.9600000000000364
18170,5555325449284154780.mp4,1032,00:52:24:15,00:52:29:04,3144.15,3149.04,4.889999999999873
18171,5555325449284154780.mp4,1033,00:52:29:05,00:52:32:18,3149.05,3152.18,3.1299999999996544
18172,5555325449284154780.mp4,1034,00:52:32:19,00:52:36:22,3152.19,3156.22,4.029999999999745
18173,5555325449284154780.mp4,1035,00:52:36:23,00:52:38:14,3156.23,3158.14,1.9099999999998545
18174,5555325449284154780.mp4,1036,00:52:38:15,00:52:40:09,3158.15,3160.09,1.9400000000000546
18175,5555325449284154780.mp4,1037,00:52:40:10,00:52:44:14,3160.1,3164.14,4.039999999999964
18176,5555325449284154780.mp4,1038,00:52:44:15,00:52:55:14,3164.15,3175.14,10.989999999999782
18177,5555325449284154780.mp4,1039,00:52:55:15,00:52:59:21,3175.15,3179.21,4.059999999999945
18178,5555325449284154780.mp4,1040,00:52:59:22,00:53:03:11,3179.22,3183.11,3.8900000000003274
18179,5555325449284154780.mp4,1041,00:53:03:12,00:53:05:07,3183.12,3185.07,1.9500000000002728
18180,5555325449284154780.mp4,1042,00:53:05:08,00:53:07:21,3185.08,3187.21,2.130000000000109
18181,5555325449284154780.mp4,1043,00:53:07:22,00:53:10:20,3187.22,3190.2,2.980000000000018
18182,5555325449284154780.mp4,1044,00:53:10:21,00:53:11:23,3190.21,3191.23,1.0199999999999818
18183,5555325449284154780.mp4,1045,00:53:11:24,00:53:19:18,3191.24,3199.18,7.940000000000055
18184,5555325449284154780.mp4,1046,00:53:19:19,00:53:28:11,3199.19,3208.11,8.920000000000073
18185,5555325449284154780.mp4,1047,00:53:28:12,00:53:32:05,3208.12,3212.05,3.930000000000291
18186,5555325449284154780.mp4,1048,00:53:32:06,00:53:33:11,3212.06,3213.11,1.050000000000182
18187,5555325449284154780.mp4,1049,00:53:33:12,00:53:33:17,3213.12,3213.17,0.0500000000001819
18188,5555325449284154780.mp4,1050,00:53:33:18,00:53:35:18,3213.18,3215.18,2.0
18189,5555325449284154780.mp4,1051,00:53:35:19,00:53:37:14,3215.19,3217.14,1.949999999999818
18190,5555325449284154780.mp4,1052,00:53:37:15,00:53:41:08,3217.15,3221.08,3.9299999999998363
18191,5555325449284154780.mp4,1053,00:53:41:09,00:53:42:07,3221.09,3222.07,0.9800000000000182
18192,5555325449284154780.mp4,1054,00:53:42:08,00:53:43:13,3222.08,3223.13,1.050000000000182
18193,5555325449284154780.mp4,1055,00:53:43:14,00:53:44:05,3223.14,3224.05,0.9100000000003092
18194,5555325449284154780.mp4,1056,00:53:44:06,00:53:46:13,3224.06,3226.13,2.0700000000001637
18195,5555325449284154780.mp4,1057,00:53:46:14,00:53:53:20,3226.14,3233.2,7.059999999999945
18196,5555325449284154780.mp4,1058,00:53:53:21,00:54:00:21,3233.21,3240.21,7.0
18197,5555325449284154780.mp4,1059,00:54:00:22,00:54:02:19,3240.22,3242.19,1.9700000000002547
18198,5555325449284154780.mp4,1060,00:54:02:20,00:54:11:09,3242.2,3251.09,8.890000000000327
18199,5555325449284154780.mp4,1061,00:54:11:10,00:54:12:11,3251.1,3252.11,1.0100000000002183
18200,5555325449284154780.mp4,1062,00:54:12:12,00:54:14:18,3252.12,3254.18,2.0599999999999454
18201,5555325449284154780.mp4,1063,00:54:14:19,00:54:18:02,3254.19,3258.02,3.8299999999999272
18202,5555325449284154780.mp4,1064,00:54:18:03,00:54:19:16,3258.03,3259.16,1.1299999999996544
18203,5555325449284154780.mp4,1065,00:54:19:17,00:54:21:16,3259.17,3261.16,1.9899999999997817
18204,5555325449284154780.mp4,1066,00:54:21:17,00:54:26:16,3261.17,3266.16,4.989999999999782
18205,5555325449284154780.mp4,1067,00:54:26:17,00:54:30:06,3266.17,3270.06,3.8899999999998727
18206,5555325449284154780.mp4,1068,00:54:30:07,00:54:32:12,3270.07,3272.12,2.049999999999727
18207,5555325449284154780.mp4,1069,00:54:32:13,00:54:41:24,3272.13,3281.24,9.109999999999673
18208,5555325449284154780.mp4,1070,00:54:42:00,00:54:43:10,3282.0,3283.1,1.099999999999909
18209,5555325449284154780.mp4,1071,00:54:43:11,00:54:43:23,3283.11,3283.23,0.11999999999989086
18210,5555325449284154780.mp4,1072,00:54:43:24,00:54:45:20,3283.24,3285.2,1.9600000000000364
18211,5555325449284154780.mp4,1073,00:54:45:21,00:54:47:08,3285.21,3287.08,1.8699999999998909
18212,5555325449284154780.mp4,1074,00:54:47:09,00:54:58:10,3287.09,3298.1,11.009999999999764
18213,5555325449284154780.mp4,1075,00:54:58:11,00:54:59:12,3298.11,3299.12,1.0099999999997635
18214,5555325449284154780.mp4,1076,00:54:59:13,00:55:00:03,3299.13,3300.03,0.900000000000091
18215,5555325449284154780.mp4,1077,00:55:00:04,00:55:02:05,3300.04,3302.05,2.0100000000002183
18216,5555325449284154780.mp4,1078,00:55:02:06,00:55:04:11,3302.06,3304.11,2.050000000000182
18217,5555325449284154780.mp4,1079,00:55:04:12,00:55:07:06,3304.12,3307.06,2.9400000000000546
18218,5555325449284154780.mp4,1080,00:55:07:07,00:55:11:01,3307.07,3311.01,3.9400000000000546
18219,5555325449284154780.mp4,1081,00:55:11:02,00:55:14:14,3311.02,3314.14,3.119999999999891
18220,5555325449284154780.mp4,1082,00:55:14:15,00:55:16:17,3314.15,3316.17,2.019999999999982
18221,5555325449284154780.mp4,1083,00:55:16:18,00:55:22:20,3316.18,3322.2,6.019999999999982
18222,5555325449284154780.mp4,1084,00:55:22:21,00:55:23:23,3322.21,3323.23,1.0199999999999818
18223,5555325449284154780.mp4,1085,00:55:23:24,00:55:28:24,3323.24,3328.24,5.0
18224,5555325449284154780.mp4,1086,00:55:29:00,00:55:32:04,3329.0,3332.04,3.0399999999999636
18225,5555325449284154780.mp4,1087,00:55:32:05,00:55:34:08,3332.05,3334.08,2.0299999999997453
18226,5555325449284154780.mp4,1088,00:55:34:09,00:55:36:02,3334.09,3336.02,1.9299999999998363
18227,5555325449284154780.mp4,1089,00:55:36:03,00:55:37:18,3336.03,3337.18,1.1499999999996362
18228,5555325449284154780.mp4,1090,00:55:37:19,00:55:40:23,3337.19,3340.23,3.0399999999999636
18229,5555325449284154780.mp4,1091,00:55:40:24,00:55:45:03,3340.24,3345.03,4.790000000000418
18230,5555325449284154780.mp4,1092,00:55:45:04,00:55:46:13,3345.04,3346.13,1.0900000000001455
18231,5555325449284154780.mp4,1093,00:55:46:14,00:55:48:01,3346.14,3348.01,1.8700000000003456
